id,name,name_grel,name_grel_star,host_id,host_name,host_name 1,host_name 2,neighbourhood,neighbourhood_case,neighbourhood_loop,neighbourhood_cluster,latitude,longitude,room_type,price,price_crazy,minimum_nights,minimum_nights_long,number_of_reviews,last_review,last_review_timeless,reviews_per_month,calculated_host_listings_count,availability_365,name_grel 1,name_grel 2,name_grel 3,name_grel 4,name_grel 5,newname
387336.0,(Lincoln Park Oasis - Unit 1 ONLY),Lincoln Park Oasis - Unit 1 ONLY,Lincoln Park Oasis - Unit 1 ONLY,15365,Reem,Reem,,Lincoln Park,Lincoln Park,Lincoln Park,Lincoln Park,41.92911991,-87.65957776,Entire home/apt,230,,4,,53,2018-10-09T00:00:00Z,2018-10-09,0.69,2,362,Lincoln Park Oasis , Unit 1 ONLY,,,,Lincoln Park Oasis  Unit 1 ONLY
395257.0,(Trains to downtown. McCormick. IIT.),Trains to downtown. McCormick. IIT.,Trains to downtown. McCormick. IIT.,1385332,Patt,Patt,,Douglas,Douglas,Douglas,Douglas,41.82869303,-87.62057772,Private room,40,,1,,11,2018-10-14T00:00:00Z,2018-10-14,0.18,8,175,Trains to downtown. McCormick. IIT.,,,,,
397472.0,"(1 min to Lake,30 min to Downtown, free parking)","1 min to Lake,30 min to Downtown, free parking","1 min to Lake,30 min to Downtown, free parking",782802,Joe,Joe,,Rogers Park,Rogers Park,Rogers Park,Rogers Park,42.01454766,-87.66510666,Entire home/apt,71,,1,,321,2018-11-12T00:00:00Z,2018-11-12,6.79,2,12,"1 min to Lake,30 min to Downtown, free parking",,,,,
404792.0,(Eclectic 2BR w/ Vintage Charm),Eclectic 2BR w/ Vintage Charm,Eclectic 2BR w/ Vintage Charm,1844352,Christine,Christine,,West Town,West Town,West Town,West Town,41.88912969,-87.66763217,Entire home/apt,130,,4,,174,2018-10-22T00:00:00Z,2018-10-22,2.25,1,16,Eclectic 2BR w/ Vintage Charm,,,,,
408267.0,"(Cozy Room, Classic Chicago House)","Cozy Room, Classic Chicago House","Cozy Room, Classic Chicago House",2032839,Patricia,Patricia,,Rogers Park,Rogers Park,Rogers Park,Rogers Park,42.01855143,-87.6678223,Private room,45,,2,,49,2018-06-11T00:00:00Z,2018-06-11,0.61,2,359,"Cozy Room, Classic Chicago House",,,,,
408268.0,(Private Room near Lake and Train),Private Room near Lake and Train,Private Room near Lake and Train,2032839,Patricia,Patricia,,Rogers Park,Rogers Park,Rogers Park,Rogers Park,42.01815148,-87.6683673,Private room,45,,2,,60,2018-08-09T00:00:00Z,2018-08-09,0.78,2,364,Private Room near Lake and Train,,,,,
412182.0,(Spacious + Convenient Logan Square One-bed Apt),Spacious + Convenient Logan Square One-bed Apt,Spacious + Convenient Logan Square One-bed Apt,2052009,Sarah,Sarah,,Logan Square,Logan Square,Logan Square,Logan Square,41.91891127,-87.69902166,Entire home/apt,90,,2,,110,2018-10-31T00:00:00Z,2018-10-31,1.38,1,356,Spacious + Convenient Logan Square One,bed Apt,,,,Spacious + Convenient Logan Square Onebed Apt
422214.0,(*Wicker Park*2 units*Sleeps 6-18*By train/downtown),*Wicker Park*2 units*Sleeps 6-18*By train/downtown,Wicker Park2 unitsSleeps 6-18By train/downtown,1802802,Niki,Niki,,West Town,West Town,West Town,West Town,41.89843164,-87.66659355,Entire home/apt,250,,2,,114,2018-11-04T00:00:00Z,2018-11-04,1.44,1,361,*Wicker Park*2 units*Sleeps 6,18*By train/downtown,,,,*Wicker Park*2 units*Sleeps 618*By train/downtown
446474.0,(Vintage Ukrainian Village Apt!),Vintage Ukrainian Village Apt!,Vintage Ukrainian Village Apt,2217180,Yuri,Yuri,,West Town,West Town,West Town,West Town,41.90095192,-87.68181154,Entire home/apt,175,,3,,4,2015-08-15T00:00:00Z,2015-08-15,0.05,1,313,Vintage Ukrainian Village Apt!,,,,,
450648.0,(Luxury Space - Come & Relax),Luxury Space - Come & Relax,Luxury Space - Come & Relax,2204693,Dl,Dl,,Near South Side,Near South Side,Near South Side,Near South Side,41.86614375,-87.62275057,Private room,119,,3,,38,2018-06-21T00:00:00Z,2018-06-21,0.48,1,24,Luxury Space , Come & Relax,,,,Luxury Space  Come & Relax
464581.0,"(Large, Private Logan Square Studio)","Large, Private Logan Square Studio","Large, Private Logan Square Studio",2308792,Jonathan,Jonathan,,Logan Square,Logan Square,Logan Square,Logan Square,41.92450711,-87.6938524,Entire home/apt,49,,1,,525,2018-10-29T00:00:00Z,2018-10-29,6.92,2,80,"Large, Private Logan Square Studio",,,,,
477733.0,(PilsenArtsDist/UIC/McCormickPlace),PilsenArtsDist/UIC/McCormickPlace,PilsenArtsDist/UIC/McCormickPlace,2367351,Leila,Leila,,Lower West Side,Lower West Side,Lower West Side,Lower West Side,41.85329393,-87.66539433,Entire home/apt,200,,2,,161,2018-11-11T00:00:00Z,2018-11-11,2.05,1,242,PilsenArtsDist/UIC/McCormickPlace,,,,,
479086.0,(Hostel Earphoria),Hostel Earphoria,Hostel Earphoria,337459,Earphoria,Earphoria,,Avondale,Avondale,Avondale,Avondale,41.93244952,-87.71528138,Shared room,20,,1,,153,2018-10-12T00:00:00Z,2018-10-12,1.94,1,365,Hostel Earphoria,,,,,
484898.0,(Charming 1906 cottage Northside),Charming 1906 cottage Northside,Charming 1906 cottage Northside,2400107,Allison,Allison,,Uptown,Uptown,Uptown,Uptown,41.97053392,-87.67266978,Entire home/apt,225,,3,,14,2018-06-11T00:00:00Z,2018-06-11,0.18,1,0,Charming 1906 cottage Northside,,,,,
488097.0,(Chicago room minutes from Downtown),Chicago room minutes from Downtown,Chicago room minutes from Downtown,2414938,Sara,Sara,,West Town,West Town,West Town,West Town,41.9117341,-87.67310427,Private room,60,,3,,14,2018-08-26T00:00:00Z,2018-08-26,0.49,1,240,Chicago room minutes from Downtown,,,,,
496809.0,"(Spacious Room with plush King Bed, Rogers Park)","Spacious Room with plush King Bed, Rogers Park","Spacious Room with plush King Bed, Rogers Park",2453507,Estelle,Estelle,,Rogers Park,Rogers Park,Rogers Park,Rogers Park,42.0043515,-87.67500775,Private room,85,,3,,36,2018-08-28T00:00:00Z,2018-08-28,0.63,3,364,"Spacious Room with plush King Bed, Rogers Park",,,,,
507517.0,(Private Lincoln Square Garden Apt),Private Lincoln Square Garden Apt,Private Lincoln Square Garden Apt,2501182,Nate,Nate,,Lincoln Square,Lincoln Square,Lincoln Square,Lincoln Square,41.96713685,-87.69610722,Entire home/apt,95,,2,,246,2018-11-04T00:00:00Z,2018-11-04,3.18,1,346,Private Lincoln Square Garden Apt,,,,,
537419.0,(Groovy on the Lakeprivate bd/bth),Groovy on the Lakeprivate bd/bth,Groovy on the Lakeprivate bd/bth,919011,Jacqueline,Jacqueline,,Lake view,Lake View,Lake View,Lake View,41.94286416,-87.63919089,Private room,130,,1,,28,2015-10-20T00:00:00Z,2015-10-20,0.36,2,365,Groovy on the Lakeprivate bd/bth,,,,,
542067.0,(Logan Square Modern Vintage Garden),Logan Square Modern Vintage Garden,Logan Square Modern Vintage Garden,2273840,Sarah,Sarah,,Logan Square,Logan Square,Logan Square,Logan Square,41.93065451,-87.70088542,Entire home/apt,140,,2,,238,2018-11-12T00:00:00Z,2018-11-12,3.06,1,300,Logan Square Modern Vintage Garden,,,,,
548905.0,(Home Away From Home),Home Away From Home,Home Away From Home,2698691,Leo,Leo,,Grand Boulevard,Grand Boulevard,Grand Boulevard,Grand Boulevard,41.82292602,-87.61558983,Entire home/apt,75,,2,,205,2018-10-28T00:00:00Z,2018-10-28,2.72,1,196,Home Away From Home,,,,,
555140.0,"(Vintage, Cozy & Fun!)","Vintage, Cozy & Fun!","Vintage, Cozy & Fun",869291,Robert,Robert,,West Town,West Town,West Town,West Town,41.90599986,-87.69500651,Entire home/apt,115,,3,,201,2018-10-29T00:00:00Z,2018-10-29,2.63,1,357,"Vintage, Cozy & Fun!",,,,,
573540.0,(Drop-dead fab on the Lake2bd/2bth),Drop-dead fab on the Lake2bd/2bth,Drop-dead fab on the Lake2bd/2bth,919011,Jacqueline,Jacqueline,,Lake view,Lake View,Lake View,Lake View,41.94284298,-87.63918952,Entire home/apt,490,,1,,35,2015-09-21T00:00:00Z,2015-09-21,0.46,2,365,Drop,dead fab on the Lake2bd/2bth,,,,Dropdead fab on the Lake2bd/2bth
584590.0,"(Spacious Bedroom, steps to El train)","Spacious Bedroom, steps to El train","Spacious Bedroom, steps to El train",2880338,Elizabeth,Elizabeth,,Lincoln Square,Lincoln Square,Lincoln Square,Lincoln Square,41.9636434,-87.6838246,Private room,75,,1,,42,2018-08-21T00:00:00Z,2018-08-21,0.55,4,90,"Spacious Bedroom, steps to El train",,,,,
585353.0,(Great neighborhood! Price Drop *),Great neighborhood! Price Drop *,Great neighborhood Price Drop,2885441,Tracy,Tracy,,West Town,West Town,West Town,West Town,41.88956211,-87.66267336,Private room,52,,1,,110,2018-11-11T00:00:00Z,2018-11-11,1.43,5,364,Great neighborhood! Price Drop *,,,,,
585356.0,"(Price Drop! Great Deal, Great area!)","Price Drop! Great Deal, Great area!","Price Drop Great Deal, Great area",2885441,Tracy,Tracy,,West Town,West Town,West Town,West Town,41.8899816,-87.66239843,Private room,74,,1,,111,2018-11-11T00:00:00Z,2018-11-11,1.45,5,365,"Price Drop! Great Deal, Great area!",,,,,
589871.0,(Beautiful House for rent Edgebrook),Beautiful House for rent Edgebrook,Beautiful House for rent Edgebrook,2824576,Jeff,Jeff,,Forest Glen,Forest Glen,Forest Glen,Forest Glen,41.9932438,-87.75699454,Entire home/apt,225,,3,,7,2018-10-08T00:00:00Z,2018-10-08,0.12,3,349,Beautiful House for rent Edgebrook,,,,,
611839.0,"(Stylish, comfortable room in nice Duplex)","Stylish, comfortable room in nice Duplex","Stylish, comfortable room in nice Duplex",3034693,Daniela,Daniela,,North Center,North Center,North Center,North Center,41.93537398,-87.67946487,Private room,42,,1,,113,2018-11-10T00:00:00Z,2018-11-10,1.72,1,255,"Stylish, comfortable room in nice Duplex",,,,,
628149.0,(Price drop! Affordability+Location!),Price drop! Affordability+Location!,Price drop Affordability+Location,2885441,Tracy,Tracy,,West Town,West Town,West Town,West Town,41.89051757,-87.66085293,Private room,41,,1,,70,2018-11-11T00:00:00Z,2018-11-11,0.93,5,361,Price drop! Affordability+Location!,,,,,
629745.0,"(Warm, bright 2br/2ba in West Town!)","Warm, bright 2br/2ba in West Town!","Warm, bright 2br/2ba in West Town",2445249,Gary And Cassie,Gary,Cassie,West Town,West Town,West Town,West Town,41.89375425,-87.66545245,Entire home/apt,129,,2,,201,2018-04-24T00:00:00Z,2018-04-24,2.63,1,0,"Warm, bright 2br/2ba in West Town!",,,,,
634310.0,(The Stained Glass Apt. Edgewater #1),The Stained Glass Apt. Edgewater #1,The Stained Glass Apt. Edgewater #1,2915265,Felice,Felice,,Edgewater,Edgewater,Edgewater,Edgewater,41.99666559,-87.6621306,Private room,65,,2,,77,2018-09-24T00:00:00Z,2018-09-24,1.02,2,335,The Stained Glass Apt. Edgewater #1,,,,,
640841.0,(Lakeview Urban Oasis with Huge Rooftop Deck),Lakeview Urban Oasis with Huge Rooftop Deck,Lakeview Urban Oasis with Huge Rooftop Deck,3200044,James,James,,Lake view,Lake View,Lake View,Lake View,41.94241592,-87.67134394,Entire home/apt,200,,3,,16,2018-10-21T00:00:00Z,2018-10-21,3.04,1,166,Lakeview Urban Oasis with Huge Rooftop Deck,,,,,
642053.0,(Garden Apartment),Garden Apartment,Garden Apartment,81779,Laura,Laura,,West Town,West Town,West Town,West Town,41.90567432,-87.67311053,Private room,199,,2,,8,2018-10-04T00:00:00Z,2018-10-04,0.11,11,255,Garden Apartment,,,,,
642065.0,(Bucktown Apartment),Bucktown Apartment,Bucktown Apartment,81779,Laura,Laura,,West Town,West Town,West Town,West Town,41.90686277,-87.67318815,Private room,249,,2,,30,2018-10-21T00:00:00Z,2018-10-21,0.51,11,340,Bucktown Apartment,,,,,
650894.0,(Premium Condo-Gold Coast-Water View),Premium Condo-Gold Coast-Water View,Premium Condo-Gold Coast-Water View,3269423,Gregory,Gregory,,Near North Side,Near North Side,Near North Side,Near North Side,41.90959271,-87.62541146,Entire home/apt,249,,4,,11,2018-10-10T00:00:00Z,2018-10-10,0.15,2,363,Premium Condo,Gold Coast,Water View,,,Premium CondoGold Coast
651742.0,(Edgebrook Lg bdr by golf course),Edgebrook Lg bdr by golf course,Edgebrook Lg bdr by golf course,2824576,Jeff,Jeff,,Forest Glen,Forest Glen,Forest Glen,Forest Glen,41.9924364,-87.75569095,Private room,75,,2,,50,2018-10-29T00:00:00Z,2018-10-29,0.71,3,363,Edgebrook Lg bdr by golf course,,,,,
662034.0,(Edgebrook bdr by golf course),Edgebrook bdr by golf course,Edgebrook bdr by golf course,2824576,Jeff,Jeff,,Forest Glen,Forest Glen,Forest Glen,Forest Glen,41.9920131,-87.75719426,Private room,65,,2,,49,2018-10-29T00:00:00Z,2018-10-29,0.77,3,349,Edgebrook bdr by golf course,,,,,
668262.0,(Lux Living with Lake View and Pool),Lux Living with Lake View and Pool,Lux Living with Lake View and Pool,3382417,Heather And Mehran,Heather,Mehran,Lincoln Park,Lincoln Park,Lincoln Park,Lincoln Park,41.93173074,-87.65047216,Private room,99,,2,,10,2018-11-05T00:00:00Z,2018-11-05,0.25,2,25,Lux Living with Lake View and Pool,,,,,
675641.0,"(Posh Flat, 20 Mins to Downtown.)","Posh Flat, 20 Mins to Downtown.","Posh Flat, 20 Mins to Downtown.",3230291,David,David,,Lake view,Lake View,Lake View,Lake View,41.94301272,-87.65064139,Private room,54,,2,,321,2018-10-28T00:00:00Z,2018-10-28,4.31,4,193,"Posh Flat, 20 Mins to Downtown.",,,,,
696395.0,"(Sunny Room in Cinema, Noble Square)","Sunny Room in Cinema, Noble Square","Sunny Room in Cinema, Noble Square",3566231,Christy,Christy,,West Town,West Town,West Town,West Town,41.90112109,-87.66521321,Private room,75,,2,,21,2016-08-15T00:00:00Z,2016-08-15,0.32,1,0,"Sunny Room in Cinema, Noble Square",,,,,
697634.0,"(2 BD Condo by downtown,park,lake)","2 BD Condo by downtown,park,lake","2 BD Condo by downtown,park,lake",3574415,Marv,Marv,,Near North Side,Near North Side,Near North Side,Near North Side,41.90302315,-87.63498932,Entire home/apt,99,,31,,148,2018-08-23T00:00:00Z,2018-08-23,2.26,2,332,"2 BD Condo by downtown,park,lake",,,,,
699284.0,(Your Sweet Chicago Home),Your Sweet Chicago Home,Your Sweet Chicago Home,3586103,Judy,Judy,,Lincoln Park,Lincoln Park,Lincoln Park,Lincoln Park,41.92929141,-87.64894838,Entire home/apt,800,,3,,42,2018-07-23T00:00:00Z,2018-07-23,0.57,1,358,Your Sweet Chicago Home,,,,,
709870.0,(Off the Beaten Path on Harding Ave),Off the Beaten Path on Harding Ave,Off the Beaten Path on Harding Ave,3179866,Gonzalo And Nora,Gonzalo,Nora,Humboldt Park,Humboldt Park,Humboldt Park,Humboldt Park,41.89999508,-87.72140546,Entire home/apt,99,,3,,98,2018-10-03T00:00:00Z,2018-10-03,1.32,1,365,Off the Beaten Path on Harding Ave,,,,,
713431.0,(Large Private 3 Bedroom Apartment),Large Private 3 Bedroom Apartment,Large Private 3 Bedroom Apartment,718347,Laura And Jeremy,Laura,Jeremy,West Town,West Town,West Town,West Town,41.90893541,-87.69213282,Entire home/apt,119,,1,,289,2018-10-26T00:00:00Z,2018-10-26,3.89,3,224,Large Private 3 Bedroom Apartment,,,,,
722570.0,(Modern & Cozy Lincoln Square Condo!),Modern & Cozy Lincoln Square Condo!,Modern & Cozy Lincoln Square Condo,3731751,Kristi,Kristi,,Lincoln Square,Lincoln Square,Lincoln Square,Lincoln Square,41.97483913,-87.69196443,Entire home/apt,139,,1,,24,2018-10-08T00:00:00Z,2018-10-08,0.33,1,305,Modern & Cozy Lincoln Square Condo!,,,,,
724656.0,(*LovelyBrightRoom#1*in*CentralApt*),*LovelyBrightRoom#1*in*CentralApt*,LovelyBrightRoom#1inCentralApt,3745670,Poppy,Poppy,,West Town,West Town,West Town,West Town,41.90018914,-87.6986225,Private room,35,,1,,163,2018-10-31T00:00:00Z,2018-10-31,4.11,2,257,*LovelyBrightRoom#1*in*CentralApt*,,,,,
724895.0,(Close to Chicago music Festivals!!!),Close to Chicago music Festivals!!!,Close to Chicago music Festivals,2885441,Tracy,Tracy,,West Town,West Town,West Town,West Town,41.88994893,-87.66095577,Private room,44,,1,,107,2018-10-28T00:00:00Z,2018-10-28,1.45,5,362,Close to Chicago music Festivals!!!,,,,,
726376.0,"(Spacious Studio, Amazing Location!)","Spacious Studio, Amazing Location!","Spacious Studio, Amazing Location",2658212,James,James,,Lake view,Lake View,Lake View,Lake View,41.93932075,-87.6521778,Entire home/apt,85,,1,,519,2018-11-11T00:00:00Z,2018-11-11,7.03,5,81,"Spacious Studio, Amazing Location!",,,,,
727847.0,(Palmer Treehouse - Bedroom 2),Palmer Treehouse - Bedroom 2,Palmer Treehouse - Bedroom 2,62150,K.Anne,K.Anne,,Logan Square,Logan Square,Logan Square,Logan Square,41.92254736,-87.70292721,Private room,60,,2,,65,2018-10-28T00:00:00Z,2018-10-28,0.89,3,365,Palmer Treehouse , Bedroom 2,,,,Palmer Treehouse  Bedroom 2
731232.0,(Logan Square-Chicago Prime Location-Longer Stays),Logan Square-Chicago Prime Location-Longer Stays,Logan Square-Chicago Prime Location-Longer Stays,3804977,Paul And Nancy,Paul,Nancy,Logan Square,Logan Square,Logan Square,Logan Square,41.9266907,-87.6990017,Entire home/apt,150,,3,,112,2018-10-29T00:00:00Z,2018-10-29,1.52,1,353,Logan Square,Chicago Prime Location,Longer Stays,,,Logan SquareChicago Prime Location
739495.0,(Lovely 2 bedroom in Lincoln Square ),Lovely 2 bedroom in Lincoln Square,Lovely 2 bedroom in Lincoln Square,3867687,Janet,Janet,,Lincoln Square,Lincoln Square,Lincoln Square,Lincoln Square,41.97846957,-87.68086543,Entire home/apt,99,,4,,155,2018-10-20T00:00:00Z,2018-10-20,2.39,1,253,Lovely 2 bedroom in Lincoln Square,,,,,
753809.0,(LUXURY LOOP w/Balcony GYM & SPA by Millennium Park),LUXURY LOOP w/Balcony GYM & SPA by Millennium Park,LUXURY LOOP w/Balcony GYM & SPA by Millennium Park,3965428,Rob,Rob,,L??p,L??P,Loop,Loop,41.88624059,-87.61565591,Entire home/apt,94,,31,,13,2015-08-15T00:00:00Z,2015-08-15,0.18,16,365,LUXURY LOOP w/Balcony GYM & SPA by Millennium Park,,,,,
764856.0,(Stunning Downtown Artist Loft (West Loop)),Stunning Downtown Artist Loft (West Loop),Stunning Downtown Artist Loft (West Loop),2619611,Andrew,Andrew,,Near West Side,Near West Side,Near West Side,Near West Side,41.88722108,-87.64993125,Entire home/apt,159,,2,,151,2018-10-28T00:00:00Z,2018-10-28,2.07,2,143,Stunning Downtown Artist Loft (West Loop),,,,,
773127.0,(Comfy Room & Bike in Roscoe Village),Comfy Room & Bike in Roscoe Village,Comfy Room & Bike in Roscoe Village,4009750,Matt,Matt,,North Center,North Center,North Center,North Center,41.94994021,-87.6819956,Private room,84,,2,,128,2017-06-04T00:00:00Z,2017-06-04,1.75,2,318,Comfy Room & Bike in Roscoe Village,,,,,
780336.0,(Private Room in designer apartment in Wicker Park),Private Room in designer apartment in Wicker Park,Private Room in designer apartment in Wicker Park,2343614,Daniela,Daniela,,West Town,West Town,West Town,West Town,41.89854375,-87.67446623,Private room,70,,2,,165,2018-10-29T00:00:00Z,2018-10-29,2.45,2,57,Private Room in designer apartment in Wicker Park,,,,,
783359.0,(Modern Boystown/Wrigleyville 1 BDRM),Modern Boystown/Wrigleyville 1 BDRM,Modern Boystown/Wrigleyville 1 BDRM,4129040,Michael,Michael,,Lake view,Lake View,Lake View,Lake View,41.94884279,-87.64904622,Entire home/apt,103,,2,,11,2018-01-01T00:00:00Z,2018-01-01,0.3,1,0,Modern Boystown/Wrigleyville 1 BDRM,,,,,
789429.0,(Guest bedroom with private bath),Guest bedroom with private bath,Guest bedroom with private bath,1185573,Graz Anton,Graz Anton,,Uptown,Uptown,Uptown,Uptown,41.96192645,-87.66237728,Private room,99,,365,1,0,,,,3,365,Guest bedroom with private bath,,,,,
789670.0,(Spacious space in Bucktown 10 min. from the loop),Spacious space in Bucktown 10 min. from the loop,Spacious space in Bucktown 10 min. from the loop,4161186,Christine,Christine,,Logan Square,Logan Square,Logan Square,Logan Square,41.91660636,-87.67159119,Private room,225,,1,,0,,,,1,365,Spacious space in Bucktown 10 min. from the loop,,,,,
789867.0,(Beautiful Private Room Near CTA With Free Parking),Beautiful Private Room Near CTA With Free Parking,Beautiful Private Room Near CTA With Free Parking,2782694,Cameron,Cameron,,Lincoln Square,Lincoln Square,Lincoln Square,Lincoln Square,41.9641318,-87.67595081,Private room,20,,2,,169,2018-10-27T00:00:00Z,2018-10-27,2.5,1,78,Beautiful Private Room Near CTA With Free Parking,,,,,
790016.0,(Italian style in elegant apartment),Italian style in elegant apartment,Italian style in elegant apartment,1185573,Graz Anton,Graz Anton,,Uptown,Uptown,Uptown,Uptown,41.96045928,-87.66345812,Entire home/apt,299,,365,1,16,2013-08-18T00:00:00Z,2013-08-18,0.22,3,365,Italian style in elegant apartment,,,,,
790934.0,(04. Pullout sofa bed in common room),04. Pullout sofa bed in common room,04. Pullout sofa bed in common room,2907254,Joe,Joe,,West Ridge,West Ridge,West Ridge,West Ridge,42.01562199,-87.68818364,Shared room,70,,1,,133,2018-06-22T00:00:00Z,2018-06-22,1.83,16,90,04. Pullout sofa bed in common room,,,,,
822313.0,(Apt. for 4 - 15 minutes from Loop!),Apt. for 4 - 15 minutes from Loop!,Apt. for 4 - 15 minutes from Loop,4193348,Dani And Dave,Dani,Dave,Lower West Side,Lower West Side,Lower West Side,Lower West Side,41.85306425,-87.68209078,Entire home/apt,60,,3,,131,2018-11-12T00:00:00Z,2018-11-12,1.9,1,43,Apt. for 4 , 15 minutes from Loop!,,,,Apt. for 4  15 minutes from Loop!
824518.0,"(Cozy, Beautiful & Vintage Drenched)","Cozy, Beautiful & Vintage Drenched","Cozy, Beautiful & Vintage Drenched",2655877,Bret,Bret,,West Town,West Town,West Town,West Town,41.90212918,-87.67598206,Entire home/apt,119,,30,,87,2018-10-31T00:00:00Z,2018-10-31,1.24,1,347,"Cozy, Beautiful & Vintage Drenched",,,,,
834943.0,(Lincoln Square 2 Bedroom Condo - Welles Park View),Lincoln Square 2 Bedroom Condo - Welles Park View,Lincoln Square 2 Bedroom Condo - Welles Park View,4367266,Christopher,Christopher,,Lincoln Square,Lincoln Square,Lincoln Square,Lincoln Square,41.96164109,-87.6833441,Entire home/apt,90,,3,,16,2018-10-29T00:00:00Z,2018-10-29,1.78,1,352,Lincoln Square 2 Bedroom Condo , Welles Park View,,,,Lincoln Square 2 Bedroom Condo  Welles Park View
861786.0,(CityCondo/Museums/Lake/UIC),CityCondo/Museums/Lake/UIC,CityCondo/Museums/Lake/UIC,4515790,Lucero And Ray,Lucero,Ray,Near West Side,Near West Side,Near West Side,Near West Side,41.86694414,-87.65350108,Private room,65,,2,,257,2018-10-08T00:00:00Z,2018-10-08,3.72,1,15,CityCondo/Museums/Lake/UIC,,,,,
